star_name,Fe,C,O,Na,Mg,Al,Si,Ca,Sc,Ti,V,Cr,Mn,Co,Ni,Y,C_Mg,O_Mg,Si_Mg,Ca_Mg,Ti_Mg,Fe_Mg,C_Si,O_Si,Mg_Si,Ca_Si,Ti_Si,Fe_Si,C_O,Si_O,Mg_O,Ca_O,Ti_O,Fe_O,Prob0,Prob1,Prob2,Prob3,Prob4,Prob5,Prob6
Gaia DR3 2135104903719129984,0.19,0.14,0.06,0.11,0.15,0.09,0.17,0.19,,0.17,0.2,0.2,0.11,,0.22,0.18,6.918309709189377,12.589254117941689,1.0232929922807537,0.0645654229034655,0.0025703957827688,0.9120108393559097,6.7608297539198325,12.302687708123836,0.9772372209558112,0.0630957344480193,0.0025118864315095,0.8912509381337459,0.5495408738576248,0.0812830516164097,0.079432823472428,0.0051286138399136,0.0002041737944669,0.0724435960074989,0.915551408637041,0.9114667408850544,0.9410431160293014,0.9375486463920296,0.9963685946043715,0.9150428682774748,0.9896611702497738
Gaia DR3 2178963941519859456,0.04,0.03,0.08,-0.11,-0.01,-0.11,0.01,0.06,,-0.01,0.06,0.03,-0.15,,0.01,0.05,7.762471166286912,19.054607179632484,1.0232929922807537,0.0691830970918934,0.002454708915685,0.9332543007969906,7.585775750291837,18.62087136662869,0.9772372209558112,0.067608297539198,0.0023988329190194,0.9120108393559097,0.4073802778041122,0.0537031796370252,0.0524807460249772,0.003630780547701,0.0001288249551693,0.0489778819368445,0.9782164169761716,0.9974250480193748,0.9972531362387788,0.9973829025732434,0.9997354460518804,0.999554578101946,0.9989567829969538
Gaia DR3 2263805213647285248,0.06,0.02,0.08,-0.04,0.02,-0.03,-0.0,0.05,0.2,0.07,0.15,0.06,-0.11,0.07,0.03,-0.06,7.079457843841388,17.782794100389264,0.9332543007969925,0.0630957344480193,0.0027542287033381,0.9120108393559097,7.585775750291837,19.054607179632484,1.0715193052376049,0.067608297539198,0.0029512092266663,0.9772372209558092,0.3981071705534969,0.0524807460249772,0.0562341325190347,0.0035481338923357,0.0001548816618912,0.0512861383991363,0.9534029738639368,0.9915401633527668,0.9989066072163924,0.9993496670578088,0.9947945663066474,0.9942248013470824,0.9816841666087198
Gaia DR3 3276255758388363648,-0.04,-0.08,-0.13,-0.26,-0.11,-0.19,-0.05,0.0,,-0.07,-0.06,-0.02,-0.19,,-0.11,0.05,7.585775750291852,14.791083881682072,1.1220184543019651,0.0758577575029183,0.0026915348039269,0.9772372209558112,6.760829753919818,13.182567385564049,0.891250938133744,0.067608297539198,0.0023988329190194,0.8709635899560796,0.5128613839913658,0.0758577575029185,0.0676082975391981,0.0051286138399136,0.0001819700858609,0.0660693448007596,0.9445319579006064,0.9633575666415978,0.9073709551794944,0.9135242415650696,0.9916336599263428,0.9692915906844662,0.9995403451589988
Gaia DR3 3426117131673547392,-0.15,-0.13,-0.11,-0.3,-0.16,-0.3,-0.18,-0.13,,-0.1,-0.14,-0.15,-0.45,,-0.2,-0.17,7.585775750291836,17.3780082874938,0.9332543007969926,0.0630957344480193,0.0028183829312644,0.851138038202376,8.128305161640977,18.62087136662869,1.0715193052376046,0.067608297539198,0.003019951720402,0.9120108393559078,0.4365158322401647,0.0537031796370252,0.0575439937337155,0.003630780547701,0.0001621810097358,0.0489778819368444,0.9714774196238688,0.984380220514534,0.9794676050742116,0.985120647223558,0.9824590688422428,0.999958193397344,0.9971497692008232
Gaia DR3 377245055126435072,0.09,0.05,0.06,-0.17,-0.02,-0.28,0.04,0.13,,0.1,0.18,0.08,-0.19,,-0.03,0.08,8.317637711026727,18.62087136662869,1.122018454301963,0.0831763771102669,0.0032359365692962,1.0715193052376049,7.413102413009193,16.59586907437563,0.8912509381337459,0.0741310241300916,0.0028840315031266,0.954992586021435,0.4466835921509635,0.0602559586074356,0.0537031796370252,0.0044668359215096,0.0001737800828749,0.0575439937337155,0.9320174828094986,0.9470050252655317,0.9969554073381764,0.9988663095541762,0.9167455983953644,0.9631186327450872,0.992385115476174
HIP 10510,0.07,0.01,0.0,-0.17,0.0,-0.1,0.01,0.1,,0.02,0.05,0.09,-0.06,,0.06,0.16,7.244359600749906,15.488166189124827,1.0,0.0741310241300916,0.0025703957827688,0.9772372209558112,7.244359600749906,15.488166189124827,1.0,0.0741310241300916,0.0025703957827688,0.9772372209558112,0.4677351412871982,0.0645654229034655,0.0645654229034655,0.0047863009232263,0.0001659586907437,0.0630957344480193,0.9986772486772488,0.9998331711386068,0.9999149274047188,0.9997592102094872,0.9990813045475424,0.9991647293026882,0.9786775042102188
HIP 105918,0.02,0.02,-0.03,-0.17,0.01,-0.14,-0.01,0.08,,0.03,0.08,0.07,-0.17,,-0.04,0.16,7.244359600749906,14.125375446227585,0.9332543007969925,0.0691830970918936,0.0025703957827688,0.851138038202376,7.762471166286912,15.135612484362102,1.0715193052376049,0.0741310241300916,0.0027542287033381,0.912010839355908,0.5128613839913638,0.0660693448007595,0.0707945784384136,0.0048977881936844,0.0001819700858609,0.0602559586074355,0.9730488567655848,0.947596247529438,0.9683071701315232,0.9670866364665912,0.96241618223133,0.9230790626521104,0.9137268015382044
HIP 10679,0.09,0.03,0.04,-0.1,0.01,-0.05,0.02,0.11,,0.09,0.12,0.09,-0.1,,0.01,0.1,7.413102413009177,16.5958690743756,1.0,0.0741310241300917,0.0029512092266663,1.0,7.413102413009177,16.5958690743756,1.0,0.0741310241300917,0.0029512092266663,1.0,0.4466835921509634,0.0602559586074358,0.0602559586074358,0.0044668359215096,0.0001778279410038,0.0602559586074358,0.9964241985752448,0.9989286360284398,0.9837791932059448,0.9888956559919552,0.99768947038764,0.999191997993926,0.987469718486342
HIP 106825,0.04,0.01,0.0,-0.09,0.04,-0.03,0.04,0.05,,0.03,0.09,0.05,-0.06,,0.06,-0.05,6.606934480075965,14.125375446227554,0.9772372209558112,0.0602559586074356,0.0023988329190194,0.8317637711026709,6.760829753919819,14.45439770745928,1.0232929922807537,0.061659500186148,0.002454708915685,0.8511380382023759,0.4677351412871982,0.0691830970918936,0.0707945784384137,0.0042657951880159,0.0001698243652461,0.0588843655355588,0.9987606873311612,0.9984293775887472,0.9997027516702524,0.9997027095897392,0.9887706197057512,0.9623548760261468,0.9893240410378864
HIP 106913,0.15,0.12,0.02,0.0,0.1,0.03,0.11,0.17,,0.1,0.17,0.16,0.06,,0.16,0.14,7.413102413009176,12.88249551693135,1.000000000000002,0.0691830970918936,0.002454708915685,0.9332543007969925,7.413102413009161,12.882495516931325,0.999999999999998,0.0691830970918934,0.002454708915685,0.9332543007969906,0.5754399373371566,0.0776247116628692,0.0776247116628691,0.0053703179637025,0.0001905460717963,0.072443596007499,0.9000878134452142,0.9590262109690538,0.9875019483923992,0.9945932939861012,0.9908836587843952,0.9996798396414204,0.9995268380255228
HIP 110508,-0.13,-0.15,-0.15,-0.27,-0.16,-0.29,-0.15,-0.14,,-0.11,-0.14,-0.17,-0.41,,-0.19,-0.09,7.244359600749906,15.848931924611142,1.0,0.0616595001861482,0.0027542287033381,0.891250938133746,7.244359600749906,15.848931924611142,1.0,0.0616595001861482,0.0027542287033381,0.891250938133746,0.4570881896148752,0.0630957344480193,0.0630957344480193,0.0038904514499428,0.0001737800828749,0.0562341325190349,0.9547861223352376,0.9515370705244124,0.939981284029038,0.9325082929318704,0.9943467424147486,0.9700658856959786,0.9987063749287116
HIP 112768,-0.02,-0.02,-0.05,-0.11,0.0,-0.05,-0.01,-0.01,,-0.02,0.03,-0.02,-0.12,,0.01,-0.08,6.760829753919833,13.80384264602884,0.9549925860214368,0.0575439937337156,0.0023442288153199,0.7943282347242822,7.079457843841388,14.45439770745925,1.0471285480508985,0.0602559586074356,0.002454708915685,0.8317637711026709,0.4897788193684476,0.0691830970918937,0.072443596007499,0.0041686938347033,0.0001698243652461,0.0575439937337157,0.9538720024438674,0.9232741919748012,0.9189124191882754,0.9127201786875512,0.9975097384529772,0.986036743946706,0.9819226808427732
HIP 113905,0.03,0.01,-0.07,-0.18,-0.01,-0.17,-0.02,0.07,,0.0,0.08,0.04,-0.15,,-0.05,0.15,7.413102413009177,13.489628825916537,0.954992586021437,0.0707945784384137,0.0025118864315095,0.9120108393559098,7.762471166286911,14.125375446227526,1.0471285480508985,0.0741310241300916,0.0026302679918953,0.9549925860214348,0.5495408738576247,0.0707945784384138,0.0741310241300917,0.0052480746024977,0.0001862087136662,0.0676082975391981,0.9646603778835184,0.9881235815825016,0.9426455805524486,0.9521651703531676,0.9669496242694128,0.9972463284379172,0.9899785652645936
HIP 114424,0.14,0.09,0.06,0.0,0.09,0.02,0.1,0.14,,0.09,0.15,0.14,0.02,,0.1,0.13,7.079457843841387,14.454397707459307,1.0,0.0660693448007595,0.002454708915685,0.9332543007969905,7.079457843841387,14.454397707459307,1.0,0.0660693448007595,0.002454708915685,0.9332543007969905,0.4897788193684456,0.0691830970918934,0.0691830970918934,0.0045708818961487,0.0001698243652461,0.0645654229034653,0.9837867928467052,0.994739918176505,0.983695805876863,0.9934386356887313,0.9906588893683962,0.991666782792882,0.9842799259248944
HIP 117668,-0.13,-0.11,-0.08,-0.29,-0.2,-0.23,-0.21,-0.16,,-0.09,-0.2,-0.25,-0.46,,-0.19,-0.11,8.709635899560832,20.417379446695318,0.9549925860214368,0.0645654229034655,0.0031622776601683,0.9772372209558112,9.120108393559116,21.379620895022324,1.0471285480508985,0.067608297539198,0.0033113112148259,1.0232929922807537,0.4265795188015934,0.0467735141287198,0.0489778819368445,0.0031622776601683,0.0001548816618912,0.0478630092322638,0.9898487760046788,0.992891621572746,0.9129930558501989,0.9229222709896644,0.920761910062333,0.994793189380334,0.990715258666222
HIP 12638,-0.02,-0.03,-0.15,-0.26,-0.08,-0.19,-0.06,0.0,,-0.08,-0.04,-0.02,-0.2,,-0.08,0.09,7.943282347242839,13.182567385564074,1.023292992280756,0.0707945784384137,0.002454708915685,0.9549925860214368,7.762471166286928,12.88249551693132,0.9772372209558092,0.0691830970918934,0.0023988329190194,0.9332543007969905,0.6025595860743594,0.0776247116628692,0.0758577575029183,0.0053703179637025,0.0001862087136662,0.072443596007499,0.9990952619564611,0.9996247915508616,0.9837560720001132,0.983990479293881,0.9599649327878432,0.9964844998402044,0.9963269565217392
HIP 14705,0.21,0.17,0.11,0.18,0.15,0.14,0.18,0.2,,0.16,0.22,0.21,0.15,,0.24,0.14,7.413102413009177,14.125375446227526,1.0471285480508985,0.0660693448007595,0.0025118864315095,0.954992586021435,7.079457843841388,13.489628825916531,0.9549925860214368,0.0630957344480192,0.0023988329190194,0.9120108393559097,0.5248074602497734,0.0741310241300917,0.0707945784384138,0.0046773514128719,0.0001778279410038,0.0676082975391982,0.9341501404611576,0.9481906406204312,0.9516229624379872,0.9574453019896624,0.9337903035190412,0.9933897408778424,0.9996522126232906
HIP 1813,0.01,-0.01,-0.06,-0.13,-0.01,-0.09,-0.03,0.02,,-0.02,0.04,-0.03,-0.15,,-0.03,-0.01,7.079457843841388,13.80384264602884,0.9332543007969906,0.0630957344480191,0.0023988329190194,0.8709635899560798,7.585775750291852,14.791083881682074,1.071519305237607,0.067608297539198,0.0025703957827688,0.9332543007969906,0.5128613839913658,0.0676082975391981,0.072443596007499,0.0045708818961487,0.0001737800828749,0.0630957344480193,0.910462930734424,0.9501823953663224,0.9397283170672974,0.9521444439727752,0.9977730764948224,0.9744103806421072,0.980302355364998
HIP 19301,-0.06,-0.09,-0.06,-0.2,-0.08,-0.12,-0.07,-0.07,,-0.03,-0.03,-0.09,-0.25,,-0.1,-0.09,6.918309709189376,16.218100973589298,1.0,0.0602559586074356,0.0027542287033381,0.8709635899560815,6.918309709189376,16.218100973589298,1.0,0.0602559586074356,0.0027542287033381,0.8709635899560815,0.4265795188015934,0.0616595001861482,0.0616595001861482,0.0037153522909717,0.0001698243652461,0.0537031796370253,0.9992492283736062,0.99909699647134,0.9760191168361072,0.9811045482230628,0.9864902468208252,0.9984552008238928,0.9818991924255082
HIP 21988,-0.14,-0.1,-0.08,-0.25,-0.1,-0.17,-0.11,-0.1,,-0.09,-0.07,-0.17,-0.37,,-0.17,-0.21,7.079457843841388,16.218100973589298,0.9549925860214348,0.0588843655355588,0.0025118864315095,0.7585775750291835,7.413102413009192,16.982436524617462,1.0471285480509007,0.0616595001861482,0.0026302679918953,0.7943282347242822,0.4365158322401665,0.0588843655355588,0.0616595001861482,0.003630780547701,0.0001548816618912,0.0467735141287198,0.9964645621067868,0.9953639249317816,0.9971953879713308,0.9980593801348518,0.9944232748310294,0.9956175132518053,0.9696830372692442
HIP 22787,0.08,-0.01,-0.05,-0.04,0.04,-0.0,0.06,0.06,,0.07,0.1,0.07,-0.05,0.1,0.09,0.13,6.309573444801942,12.589254117941662,1.0232929922807537,0.0616595001861481,0.0026302679918953,0.9120108393559097,6.165950018614835,12.30268770812381,0.9772372209558112,0.0602559586074356,0.0025703957827688,0.8912509381337458,0.5011872336272735,0.0812830516164099,0.0794328234724282,0.0048977881936844,0.0002089296130854,0.072443596007499,0.987694660734149,0.9915304999512446,0.992310415634072,0.993385175427414,0.9820513534588392,0.987987987987988,0.9532324047532909
HIP 25119,-0.1,-0.11,-0.18,-0.19,-0.09,-0.14,-0.09,-0.03,,-0.11,-0.04,-0.08,-0.22,,-0.09,-0.14,6.7608297539198325,12.589254117941689,0.9772372209558112,0.067608297539198,0.0023442288153199,0.8128305161640996,6.918309709189376,12.88249551693135,1.0232929922807537,0.0691830970918934,0.0023988329190194,0.8317637711026709,0.5370317963702532,0.0776247116628691,0.079432823472428,0.0053703179637025,0.0001862087136662,0.0645654229034655,0.9899561189663578,0.9911766752487648,0.9034796664965118,0.9055132595590524,0.9821878699254928,0.9726027397260274,0.9758569797555068
HIP 30023,0.08,0.05,0.08,-0.05,0.03,-0.06,0.04,0.09,,0.06,0.08,0.08,-0.1,,0.02,0.09,7.413102413009193,17.378008287493763,1.0,0.067608297539198,0.0026302679918953,0.9332543007969905,7.413102413009193,17.378008287493763,1.0,0.067608297539198,0.0026302679918953,0.9332543007969905,0.4265795188015934,0.0575439937337156,0.0575439937337156,0.0038904514499427,0.0001513561248436,0.0537031796370252,0.9908994767894912,0.9973669545834496,0.9769480978645172,0.9843029933496872,0.986606707783981,0.99986094888481,0.972873716718137
HIP 30220,0.07,0.05,0.0,-0.01,0.06,0.03,0.08,0.06,,0.05,0.1,0.06,-0.05,,0.08,-0.1,6.918309709189392,13.48962882591656,1.0232929922807557,0.0588843655355588,0.0023988329190194,0.8511380382023775,6.760829753919833,13.182567385564074,0.9772372209558092,0.0575439937337155,0.0023442288153199,0.8317637711026709,0.5128613839913659,0.0758577575029183,0.0741310241300916,0.0043651583224016,0.0001778279410038,0.0630957344480193,0.994750327234244,0.9936243666128404,0.9571179398459988,0.9481146091262824,0.9990942912480668,0.9983695879377378,0.9714313531858074
HIP 35145,0.04,0.03,-0.02,-0.08,0.04,-0.01,0.04,0.06,,0.03,0.07,0.04,-0.05,,0.06,0.08,6.918309709189363,13.48962882591656,0.9772372209558112,0.0616595001861481,0.0023988329190194,0.8317637711026709,7.079457843841373,13.803842646028867,1.0232929922807537,0.0630957344480191,0.002454708915685,0.8511380382023759,0.5128613839913638,0.0724435960074989,0.0741310241300916,0.0045708818961487,0.0001778279410038,0.061659500186148,0.9818694993256676,0.9712297306701928,0.9731689014116416,0.9553562573497116,0.998055798580733,0.965111098735869,0.911867899309423
HIP 38340,-0.05,-0.06,-0.12,-0.29,-0.07,-0.2,-0.09,-0.01,,-0.07,-0.01,-0.04,-0.28,,-0.11,0.07,7.244359600749905,13.803842646028894,0.9332543007969925,0.0676082975391981,0.002454708915685,0.8709635899560814,7.762471166286911,14.791083881682102,1.0715193052376049,0.0724435960074989,0.0026302679918953,0.9332543007969905,0.5248074602497712,0.067608297539198,0.0724435960074987,0.0048977881936844,0.0001778279410038,0.0630957344480191,0.9540399471083584,0.967456362573425,0.9621631572239764,0.9612269174124844,0.9901047891708592,0.9841356064404704,0.943309428507894
HIP 41022,0.28,0.25,0.19,0.13,0.22,0.27,0.2,0.3,,0.22,0.22,0.21,0.18,,0.33,0.19,7.585775750291851,14.45439770745928,0.9332543007969925,0.0707945784384137,0.002454708915685,0.9549925860214368,8.128305161640995,15.488166189124795,1.0715193052376049,0.0758577575029182,0.0026302679918953,1.0232929922807537,0.5248074602497733,0.0645654229034656,0.0691830970918936,0.0048977881936844,0.0001698243652461,0.0660693448007596,0.9701868365771206,0.9825198669505796,0.9807855806835571,0.9649152638440176,0.941095413737908,0.958098689712852,0.9314079924358296
HIP 49350,0.1,-0.0,-0.03,-0.16,-0.01,-0.06,0.01,0.09,,0.01,0.1,-0.02,-0.08,,0.03,0.1,7.244359600749906,14.791083881682102,1.0232929922807537,0.0741310241300916,0.0025703957827688,1.0715193052376049,7.079457843841388,14.454397707459307,0.9772372209558112,0.0724435960074989,0.0025118864315095,1.0471285480508985,0.4897788193684456,0.0691830970918934,0.067608297539198,0.0050118723362727,0.0001737800828749,0.0724435960074987,0.9850941714030982,0.9946440743986756,0.97827750382588,0.9799762093576526,0.93556916225995,0.9072715886159628,0.9721123307516576
HIP 53943,-0.08,-0.05,-0.02,-0.25,-0.14,-0.28,-0.13,-0.09,,-0.09,-0.16,-0.13,-0.38,,-0.14,-0.14,8.709635899560796,20.417379446695318,1.0,0.0660693448007595,0.0027542287033381,0.9549925860214348,8.709635899560796,20.417379446695318,1.0,0.0660693448007595,0.0027542287033381,0.9549925860214348,0.4265795188015917,0.0489778819368445,0.0489778819368445,0.0032359365692962,0.0001348962882591,0.0467735141287197,0.9771065714166354,0.9759012648353486,0.9795003746483254,0.9819639846417592,0.9055255989771528,0.9878053873460012,0.9991651709312518
HIP 5480,-0.01,-0.11,0.05,-0.19,-0.07,-0.41,-0.06,0.04,,0.0,0.03,0.01,-0.33,,-0.13,0.06,6.456542290346575,20.41737944669536,1.000000000000002,0.0758577575029183,0.0028840315031266,0.9549925860214368,6.456542290346562,20.417379446695318,0.999999999999998,0.0758577575029182,0.0028840315031266,0.9549925860214348,0.3162277660168379,0.0489778819368445,0.0489778819368444,0.0037153522909717,0.0001412537544622,0.0467735141287197,0.9992343884852029,0.9995821377831016,0.9672778761061946,0.974978747520544,0.999012572318647,0.978954835658548,0.9615872087354976
HIP 58172,-0.06,-0.02,0.03,-0.19,-0.09,-0.02,-0.09,-0.06,,-0.08,-0.04,-0.08,-0.16,,-0.06,-0.13,8.317637711026727,20.417379446695275,0.9772372209558112,0.0630957344480193,0.0025118864315095,0.891250938133746,8.511380382023777,20.892961308540364,1.0232929922807537,0.0645654229034655,0.0025703957827688,0.9120108393559098,0.4073802778041139,0.0478630092322639,0.0489778819368446,0.0030902954325135,0.0001230268770812,0.0436515832240166,0.9953782331486484,0.9970203700867434,0.954069413148534,0.9590187140794428,0.9980934090403027,0.980238472442258,0.9978562579172292
HIP 58333,0.05,0.07,0.03,-0.14,-0.04,-0.18,-0.01,0.04,,-0.03,-0.05,0.01,-0.2,,-0.02,0.09,9.120108393559116,18.197008586099827,1.0471285480509007,0.0707945784384137,0.0025118864315095,1.0232929922807537,8.709635899560814,17.378008287493728,0.9549925860214348,0.067608297539198,0.0023988329190194,0.9772372209558092,0.5011872336272736,0.0575439937337157,0.0549540873857624,0.0038904514499428,0.0001380384264602,0.0562341325190349,0.9879642126647094,0.9949869102656936,0.9563451632988056,0.9618107671830308,0.9207273030336705,0.9679570161885276,0.9934987192337676
HIP 60753,0.13,0.06,0.18,-0.03,0.06,-0.09,0.09,0.18,,0.14,0.06,0.12,-0.07,,0.11,0.2,7.079457843841402,20.417379446695318,1.0471285480509007,0.0776247116628691,0.0029512092266663,0.9772372209558112,6.7608297539198325,19.49844599758045,0.9549925860214348,0.0741310241300916,0.0028183829312644,0.9332543007969905,0.3467368504525324,0.0512861383991364,0.0489778819368445,0.0038018939632056,0.0001445439770745,0.0478630092322638,0.9879090605520926,0.9927812395682653,0.994381068304696,0.9859282796187018,0.9998746936957006,0.9885843159638597,0.9552172339892566
HIP 61205,-0.02,-0.06,-0.05,-0.26,-0.05,-0.11,-0.08,0.02,,-0.04,-0.06,-0.02,-0.23,,-0.09,0.09,6.918309709189362,15.488166189124795,0.9120108393559097,0.0691830970918934,0.0025118864315095,0.8912509381337459,7.585775750291836,16.982436524617427,1.096478196143185,0.0758577575029182,0.0027542287033381,0.9772372209558112,0.4466835921509635,0.0588843655355589,0.0645654229034656,0.0044668359215096,0.0001621810097358,0.0575439937337157,0.9380279730011828,0.9719875871474096,0.9204886473019648,0.912579746226642,0.998928158799538,0.9969096705040578,0.9984826338136006
HIP 6878,0.02,-0.02,0.15,-0.2,-0.02,-0.36,-0.0,0.12,,0.02,0.14,0.08,-0.16,,-0.07,0.08,7.079457843841388,22.90867652767775,1.0232929922807537,0.0812830516164098,0.0026915348039269,0.912010839355908,6.918309709189378,22.387211385683425,0.9772372209558112,0.079432823472428,0.0026302679918953,0.8912509381337442,0.3090295432513592,0.0446683592150962,0.0436515832240165,0.0035481338923357,0.0001174897554939,0.0398107170553496,0.9619828964750052,0.9694295180555168,0.9914160658384916,0.9924156667421328,0.9859213711360284,0.9119413592720076,0.9479330448454828
HIP 7244,0.02,-0.05,-0.11,-0.17,-0.07,-0.21,-0.07,0.01,,0.07,-0.06,-0.01,-0.21,-0.11,-0.03,0.09,7.413102413009176,14.125375446227585,0.9772372209558112,0.0707945784384137,0.003388441561392,1.0232929922807537,7.585775750291837,14.45439770745931,1.0232929922807537,0.0724435960074989,0.0034673685045253,1.0471285480508985,0.5248074602497712,0.0691830970918934,0.0707945784384136,0.0050118723362727,0.0002398832919019,0.0724435960074987,0.9945119233340762,0.9887993329627572,0.9259725206377926,0.9216230373904548,0.9251166353318014,0.9813838298109164,0.9465158030979918
HIP 73269,0.09,0.01,0.01,-0.09,-0.01,-0.2,0.0,0.09,,0.06,0.06,0.09,-0.19,,-0.02,0.12,7.413102413009177,16.218100973589298,1.0,0.0741310241300916,0.0028840315031266,1.0471285480508985,7.413102413009177,16.218100973589298,1.0,0.0741310241300916,0.0028840315031266,1.0471285480508985,0.4570881896148752,0.0616595001861482,0.0616595001861482,0.0045708818961487,0.0001778279410038,0.0645654229034655,0.998564599969341,0.9995969367190648,0.9505961799276672,0.9729258508512056,0.929405379830506,0.9600050045875386,0.9330559073638502
HIP 74118,0.15,0.1,0.03,0.09,0.1,0.06,0.12,0.16,,0.11,0.17,0.15,0.1,,0.16,0.07,7.079457843841388,13.182567385564075,1.0232929922807557,0.0676082975391981,0.0025118864315095,0.9332543007969925,6.918309709189363,12.882495516931325,0.9772372209558092,0.0660693448007595,0.002454708915685,0.9120108393559097,0.5370317963702533,0.0776247116628692,0.0758577575029183,0.0051286138399136,0.0001905460717963,0.0707945784384138,0.948278019548684,0.9776520784400928,0.9330584835090104,0.956987267551376,0.9781399488263434,0.9967617750476006,0.9864562018902856
HIP 7744,0.05,0.02,-0.02,-0.1,0.04,-0.02,0.04,0.05,,0.03,0.08,0.04,-0.07,,0.05,-0.07,6.760829753919819,13.48962882591656,0.9772372209558112,0.0602559586074356,0.0023988329190194,0.851138038202376,6.918309709189363,13.803842646028867,1.0232929922807537,0.061659500186148,0.002454708915685,0.8709635899560797,0.5011872336272715,0.0724435960074989,0.0741310241300916,0.0044668359215096,0.0001778279410038,0.0630957344480191,0.9886624469639008,0.9904340914478548,0.9976042980876912,0.9985843714609286,0.9802670004171882,0.9927234782608696,0.9288507842837062
HIP 7830,0.1,0.0,-0.05,-0.1,-0.01,-0.07,0.02,0.1,,0.01,0.05,0.07,-0.03,,0.03,0.06,7.244359600749906,14.125375446227526,1.0471285480508985,0.0758577575029182,0.0025703957827688,1.0715193052376049,6.918309709189376,13.489628825916531,0.9549925860214368,0.0724435960074989,0.002454708915685,1.0232929922807537,0.5128613839913658,0.0741310241300917,0.0707945784384138,0.0053703179637025,0.0001819700858609,0.0758577575029183,0.9853041362530414,0.9937179630042344,0.9894651769509982,0.9870032421106282,0.9227537078776747,0.9888338849180968,0.9979142912761756
HIP 79308,-0.18,-0.16,-0.19,-0.29,-0.15,-0.23,-0.15,-0.14,,-0.19,-0.14,-0.17,-0.33,,-0.17,-0.14,6.918309709189376,14.125375446227585,0.9772372209558112,0.0602559586074358,0.0022387211385683,0.7762471166286927,7.079457843841388,14.454397707459307,1.0232929922807537,0.0616595001861482,0.0022908676527677,0.7943282347242822,0.4897788193684457,0.0691830970918934,0.0707945784384136,0.0042657951880159,0.0001584893192461,0.0549540873857623,0.9301983018579508,0.9638262322472848,0.984828524074625,0.9795444571849208,0.9665227684166552,0.996508117583228,0.9374156850200964
HIP 82568,-0.03,-0.07,0.07,-0.14,-0.07,-0.27,-0.04,0.05,,0.05,-0.04,-0.01,-0.36,,-0.09,0.02,7.079457843841388,21.37962089502237,1.0471285480509005,0.0776247116628691,0.0032359365692962,0.9120108393559097,6.760829753919819,20.41737944669532,0.954992586021435,0.0741310241300916,0.0030902954325135,0.8709635899560796,0.3311311214825908,0.0489778819368445,0.0467735141287197,0.003630780547701,0.0001513561248436,0.0426579518801591,0.937373821756262,0.9254036463765696,0.9916741005055012,0.9883307606248142,0.9983570264964288,0.9834484102678324,0.9834779706275032
HIP 82860,-0.06,-0.02,-0.03,-0.17,-0.09,-0.19,-0.08,-0.02,-0.01,0.02,0.0,-0.06,-0.37,0.07,-0.09,-0.11,8.317637711026727,17.782794100389264,1.0,0.0691830970918936,0.0031622776601683,0.891250938133746,8.317637711026727,17.782794100389264,1.0,0.0691830970918936,0.0031622776601683,0.891250938133746,0.4677351412871982,0.0562341325190347,0.0562341325190347,0.0038904514499427,0.0001778279410038,0.0501187233627271,0.9928986173190192,0.9886798225485696,0.9974955429153578,0.9969676788573534,0.9968529374904264,0.9959176280443628,0.9988580182438548
HIP 86456,0.11,0.05,0.01,-0.04,0.03,0.0,0.09,0.14,,0.06,0.09,0.08,-0.01,,0.07,0.07,7.413102413009193,14.791083881682072,1.1220184543019631,0.0758577575029182,0.0026302679918953,1.0,6.606934480075978,13.182567385564072,0.8912509381337458,0.067608297539198,0.0023442288153199,0.8912509381337458,0.5011872336272736,0.0758577575029183,0.0676082975391982,0.0051286138399136,0.0001778279410038,0.0676082975391982,0.9989009154400512,0.999651781485918,0.9967133223777412,0.998424459206268,0.996728796336252,0.9849798527164096,0.9996103751530668
HIP 94905,-0.01,-0.03,0.06,-0.17,-0.04,-0.27,-0.08,0.05,,-0.03,-0.01,-0.01,-0.28,,-0.13,0.0,7.244359600749921,19.498445997580497,0.8912509381337459,0.0724435960074989,0.0025118864315095,0.8912509381337459,8.128305161641013,21.877616239495563,1.122018454301963,0.0812830516164097,0.0028183829312644,1.0,0.3715352290971728,0.0457088189614874,0.0512861383991363,0.0037153522909717,0.0001288249551693,0.0457088189614874,0.957282445298146,0.9908367863399984,0.9083436087135224,0.9462941701747672,0.9965329026149432,0.9355409680701314,0.9695452649144763
HIP 95428,-0.12,-0.1,-0.09,-0.25,-0.09,-0.14,-0.09,-0.1,,-0.1,-0.1,-0.12,-0.26,,-0.11,-0.05,6.918309709189377,15.488166189124827,0.9772372209558112,0.0575439937337156,0.0023988329190194,0.7762471166286913,7.079457843841388,15.848931924611142,1.0232929922807537,0.0588843655355588,0.002454708915685,0.7943282347242806,0.4466835921509635,0.0630957344480193,0.0645654229034655,0.0037153522909717,0.0001548816618912,0.0501187233627271,0.9806540572160783,0.9709791913146356,0.9527957889360252,0.947127511832894,0.9999443718187634,0.9973835833774042,0.9868082681160428
